9500400 3 3 2 2 3 3 3 3 3 4 3 3 3 3 3 3 3 3 2 2 1 1 1 1 1 1 1 2 2 2 3 3 4 4 3 3 3 4 5 5 5 5 5 6 6 6 7 7 7 6 6 6 6 6 5 5 5 5 5 5 5 5 5 6 6 6 6 5 5 5 4 4 3 3 3 3 3 3 3 4 4 5 5 5 5 5 5 5 6 5 5 5 5 5 4 4 4 5 5 6 6 6 6 6 6 6 6 6 5 4 4 4 4 4 4 4 3 3 3 3 3 4 4 4 4 4 4 4 4 4 5 5 5 4 4 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 4 5 5 5 5 5 5 5 5 4 4 4
9504000 3 3 3 3 3 3 3 4 4 4 3 3 3 3 3 3 3 2 2 1 1 1 1 1 1 1 2 2 2 3 3 4 4 3 3 3 4 5 5 5 5 5 6 6 6 7 7 7 6 6 6 6 6 5 5 5 5 5 5 5 5 5 6 6 6 6 5 5 5 4 4 3 3 3 3 3 3 3 4 4 5 5 5 5 5 5 5 6 5 5 5 5 5 4 4 4 5 5 6 6 6 6 6 6 6 6 6 5 4 4 4 4 4 4 4 3 3 3 3 3 4 4 4 4 4 4 4 4 4 5 5 5 4 4 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 4 5 5 5 5 5 5 5 5 4 4 4 4
9507600 2 2 2 2 2 3 3 4 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 4 4 4 5 5 5 5 5 5 6 6 7 7 7 7 7 7 6 6 5 5 5 5 5 5 5 6 6 6 6 5 5 4 4 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 4 4 4 4 4
9511200 2 2 2 2 3 3 4 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 4 4 4 5 5 5 5 5 5 6 6 7 7 7 7 7 7 6 6 5 5 5 5 5 5 5 6 6 6 6 5 5 4 4 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 4 4 4 4 4 4
9514800 2 1 2 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 4 4 4 5 5 5 5 5 5 6 6 7 7 7 7 7 7 6 6 5 5 5 5 5 5 5 6 6 6 6 5 5 4 4 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 4 4 4 4 4 4 4
9518400 2 2 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 4 4 4 5 5 5 5 5 5 6 6 7 7 7 7 7 7 6 6 5 5 5 5 5 5 5 6 6 6 6 5 5 4 4 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 4 4 4 4 4 4 4 4
9522000 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 4 4 4 4 4 4 4 4 4
9525600 2 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 5 5 5 5 5 5 5 5 5 5 5 5 4 4 3 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 4 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 4 4 4 4 5 5 5 5 5 5
9529200 1 2 2 2 2 2 2 2 2 2 2 2 1 1 1 2 1 1 1 1 1 1 1 2 3 3 3 3 3 4 4 4 4 5 5 4 4 4 4 4 5 6 6 6 6 6 5 6 5 5 5 5 4 4 4 4 4 5 4 4 4 3 3 2 2 2 2 3 3 3 3 4 4 5 4 4 5 5 5 5 5 5 5 4 4 4 4 4 4 4 4 4 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 5 5 4 5 5 5 5 5 5 5
9532800 2 2 2 2 2 2 2 2 2 2 2 1 1 1 2 1 1 1 1 1 1 1 2 3 3 3 3 3 4 4 4 4 5 5 4 4 4 4 4 5 6 6 6 6 6 5 6 5 5 5 5 4 4 4 4 4 5 4 4 4 3 3 2 2 2 2 3 3 3 3 4 4 5 4 4 5 5 5 5 5 5 5 4 4 4 4 4 4 4 4 4 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 5 5 5 6 6 6 6 6 5 5 5
9536400 2 2 2 2 2 2 2 2 2 2 1 1 1 2 1 1 1 1 1 1 1 2 3 3 3 3 3 4 4 4 4 5 5 4 4 4 4 4 5 6 6 6 6 6 5 6 5 5 5 5 4 4 4 4 4 5 4 4 4 3 3 2 2 2 2 3 3 3 3 4 4 5 4 4 5 5 5 5 5 5 5 4 4 4 4 4 4 4 4 4 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 5 5 5 6 6 6 6 6 5 5 5 5
9540000 2 2 2 2 2 2 2 2 2 1 1 1 2 1 1 1 1 1 1 1 2 3 3 3 3 3 4 4 4 4 5 5 4 4 4 4 4 5 6 6 6 6 6 5 6 5 5 5 5 4 4 4 4 4 5 4 4 4 3 3 2 2 2 2 3 3 3 3 4 4 5 4 4 5 5 5 5 5 5 5 4 4 4 4 4 4 4 4 4 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 5 5 5 6 6 6 6 6 5 5 5 5 5
9543600 2 2 2 2 2 2 2 2 1 1 1 2 1 1 1 1 1 1 1 2 3 3 3 3 3 4 4 4 4 5 5 4 4 4 4 4 5 6 6 6 6 6 5 6 5 5 5 5 4 4 4 4 4 5 4 4 4 3 3 2 2 2 2 3 3 3 3 4 4 5 4 4 5 5 5 5 5 5 5 4 4 4 4 4 4 4 4 4 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 5 5 5 6 6 6 6 6 5 5 5 5 5 5
9547200 3 2 2 2 2 2 2 1 1 2 2 2 1 1 1 1 1 1 2 2 3 3 3 4 3 4 4 4 4 4 4 4 4 4 4 5 6 6 6 6 6 6 6 5 5 4 4 4 4 4 5 5 5 5 4 4 3 3 3 3 3 3 3 3 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 4 4 4 4 4 4 5 5 5 5 5 5 4 5 5 5 4 4 4 4 5 5 5 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 5 5 5 5 5 5 6 6 6 5 5 5 5 5 5 5 5
9550800 3 3 2 2 2 1 1 1 1 2 2 2 2 2 2 2 2 2 2 4 4 4 4 3 3 3 4 4 4 4 4 4 4 5 5 6 6 6 6 6 6 6 6 5 5 5 4 5 5 5 5 5 4 4 3 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 7 7 6 6 6 6 6 6 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 5 5 5 5 6 6 6 7 7 7 7 7 7 6 6 6 6 6 6 6 6 6 7 7 6 6 6 6 6 6 6 6 6 6 6 6 6 6 5 6 6 6 6 6 6 6 6 6 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
9554400 2 2 2 2 1 1 1 1 2 2 2 2 2 2 2 2 2 2 4 4 4 4 3 3 3 4 4 4 4 4 4 4 5 5 6 6 6 6 6 6 6 6 5 5 5 4 5 5 5 5 5 4 4 3 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 7 7 6 6 6 6 6 6 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 5 5 5 5 6 6 6 7 7 7 7 7 7 6 6 6 6 6 6 6 6 6 7 7 6 6 6 6 6 6 6 6 6 6 6 6 6 6 5 6 6 6 6 6 6 6 6 6 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
9558000 2 2 2 1 1 1 1 2 2 2 2 2 2 2 2 2 2 4 4 4 4 3 3 3 4 4 4 4 4 4 4 5 5 6 6 6 6 6 6 6 6 5 5 5 4 5 5 5 5 5 4 4 3 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 7 7 6 6 6 6 6 6 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 5 5 5 5 6 6 6 7 7 7 7 7 7 6 6 6 6 6 6 6 6 6 7 7 6 6 6 6 6 6 6 6 6 6 6 6 6 6 5 6 6 6 6 6 6 6 6 6 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
9561600 2 2 1 1 1 1 2 2 2 2 2 2 2 2 2 2 4 4 4 4 3 3 3 4 4 4 4 4 4 4 5 5 6 6 6 6 6 6 6 6 5 5 5 4 5 5 5 5 5 4 4 3 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 7 7 6 6 6 6 6 6 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 5 5 5 5 6 6 6 7 7 7 7 7 7 6 6 6 6 6 6 6 6 6 7 7 6 6 6 6 6 6 6 6 6 6 6 6 6 6 5 6 6 6 6 6 6 6 6 6 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
9565200 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 4 4 4 4 3 3 3 4 4 4 4 4 4 4 5 5 6 6 6 6 6 6 6 6 5 5 5 4 5 5 5 5 5 4 4 3 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 7 7 6 6 6 6 6 6 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 5 5 5 5 6 6 6 7 7 7 7 7 7 6 6 6 6 6 6 6 6 6 7 7 6 6 6 6 6 6 6 6 6 6 6 6 6 6 5 6 6 6 6 6 6 6 6 6 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 4
9568800 1 1 1 1 2 2 2 2 2 2 2 2 2 2 3 3 4 4 4 3 3 4 4 4 4 4 4 5 5 5 6 6 6 6 6 6 6 6 5 5 5 4 4 4 4 4 4 4 3 3 3 3 3 4 4 4 5 5 6 6 6 7 7 7 7 7 7 6 6 6 6 6 5 5 5 5 5 5 5 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 7 6 6 6 6 6 7 7 7 7 7 7 6 6 7 7 6 7 7 7 7 7 7 6 6 6 5 6 6 6 6 6 6 6 6 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 5 5 5 5 4
9572400 1 1 2 2 2 2 2 2 2 2 2 2 3 3 4 4 4 4 4 4 4 4 4 3 4 4 4 4 5 5 5 5 6 6 5 5 5 5 5 5 5 4 4 3 3 3 3 3 3 4 4 4 4 5 5 5 5 5 6 6 7 7 7 7 7 6 6 6 6 5 5 5 5 5 5 5 4 4 4 4 5 5 5 5 5 5 5 4 5 5 5 5 5 5 5 5 5 5 4 4 5 5 5 5 6 6 6 6 6 6 7 7 7 6 6 7 7 7 7 7 7 6 6 6 6 7 7 7 7 7 7 7 6 6 6 6 6 6 6 6 6 6 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 5 5 5 5 4
9576000 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 6 5 5 5 5 4 4 4 5 5 5 5 5 5 4 4 5 5 4 5 5 5 5 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 4 5 5 5 5 5 5 5 5 5 5 4 4 5 5 5 5 6 6 6 6 6 6 7 7 7 6 6 7 7 7 7 7 7 6 6 6 6 7 7 7 7 7 7 7 6 6 6 6 6 6 6 6 6 6 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 5 5 5 5 4 4
9579600 2 2 2 2 2 2 2 2 2 2 3 3 4 4 4 4 4 4 4 4 4 3 4 4 4 4 5 5 5 5 6 6 5 5 5 5 5 5 5 4 4 3 3 3 3 3 3 4 4 4 4 5 5 5 5 5 6 6 7 7 7 7 7 6 6 6 6 5 5 5 5 5 5 5 4 4 4 4 5 5 5 5 5 5 5 4 5 5 5 5 5 5 5 5 5 5 4 4 5 5 5 5 6 6 6 6 6 6 7 7 7 6 6 7 7 7 7 7 7 6 6 6 6 7 7 7 7 7 7 7 6 6 6 6 6 6 6 6 6 6 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 5 5 5 5 5 4 4
9583200 2 2 2 2 2 2 2 2 2 3 3 4 5 4 4 4 4 4 4 4 3 4 4 4 4 5 5 5 5 6 6 5 5 5 5 5 5 5 4 4 3 3 3 3 3 3 4 4 4 4 5 5 5 5 5 6 6 7 7 7 7 7 6 6 6 6 5 5 5 5 5 5 5 4 4 4 4 5 5 5 5 5 5 5 4 5 5 5 5 5 5 5 5 5 5 4 4 5 5 5 5 6 6 6 6 6 6 7 7 7 6 6 7 7 7 7 7 7 6 6 6 6 7 7 7 7 7 7 7 6 6 6 6 6 6 6 6 6 6 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 5 5 5 5 5 4 4 4
9586800 2 2 2 2 2 2 2 2 3 3 4 4 4 4 4 4 4 4 4 3 4 4 4 4 5 5 5 5 6 6 5 5 5 5 5 5 5 4 4 3 3 3 3 3 3 4 4 4 4 5 5 5 5 5 6 6 7 7 7 7 7 6 6 6 6 5 5 5 5 5 5 5 4 4 4 4 5 5 5 5 5 5 5 4 5 5 5 5 5 5 5 5 5 5 4 4 5 5 5 5 6 6 6 6 6 6 7 7 7 6 6 7 7 7 7 7 7 6 6 6 6 7 7 7 7 7 7 7 6 6 6 6 6 6 6 6 6 6 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 5 5 5 5 5 4 4 4
9590400 1 1 2 2 2 2 2 3 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 6 6 6 6 6 6 5 5 5 5 5 5 4 4 3 3 3 3 3 3 4 4 4 4 5 5 5 5 5 6 7 7 7 7 6 6 6 7 6 6 5 5 5 5 5 5 5 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 5 5 5 5 5 5 5 6 6 6 7 7 7 7 7 7 7 7 6 6 6 7 7 7 7 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 5 5 5 5 4 4 4 4 4
9594000 1 1 2 2 3 3 3 4 4 4 4 4 4 4 4 5 5 4 4 5 6 6 7 7 7 7 7 6 6 6 6 5 5 5 4 4 3 3 4 3 3 4 4 4 4 5 5 6 6 7 7 7 7 7 7 7 7 7 6 7 6 6 6 6 5 5 4 4 4 4 4 4 4 4 3 3 3 3 3 4 4 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 6 6 6 6 6 6 6 6 6 6 5 5 5 5 5 5 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 4 5 5 5 5 5 5 5 5 5 4 4 4 4 4 4
9597600 1 1 1 2 2 3 4 4 4 4 4 4 4 4 5 5 4 4 5 6 6 7 7 7 7 7 6 6 6 6 5 5 5 4 4 3 3 4 3 3 4 4 4 4 5 5 6 6 7 7 7 7 7 7 7 7 7 6 7 6 6 6 6 5 5 4 4 4 4 4 4 4 4 3 3 3 3 3 4 4 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 6 6 6 6 6 6 6 6 6 6 5 5 5 5 5 5 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 4 5 5 5 5 5 5 5 5 5 4 4 4 4 4 4 4
9601200 1 1 2 3 3 4 4 4 4 4 4 4 4 5 5 4 4 5 6 6 7 7 7 7 7 6 6 6 6 5 5 5 4 4 3 3 4 3 3 4 4 4 4 5 5 6 6 7 7 7 7 7 7 7 7 7 6 7 6 6 6 6 5 5 4 4 4 4 4 4 4 4 3 3 3 3 3 4 4 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 6 6 6 6 6 6 6 6 6 6 5 5 5 5 5 5 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 4 5 5 5 5 5 5 5 5 5 4 4 4 4 4 4 4 4
9604800 1 2 2 3 4 4 4 4 4 4 4 4 5 5 4 4 5 6 6 7 7 7 7 7 6 6 6 6 5 5 5 4 4 3 3 4 3 3 4 4 4 4 5 5 6 6 7 7 7 7 7 7 7 7 7 6 7 6 6 6 6 5 5 4 4 4 4 4 4 4 4 3 3 3 3 3 4 4 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 6 6 6 6 6 6 6 6 6 6 5 5 5 5 5 5 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 4 5 5 5 5 5 5 5 5 5 4 4 4 4 4 4 4 4 4
9608400 4 4 4 4 4 4 4 4 5 5 5 5 5 5 6 6 6 6 6 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 5 5 5 5 5 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 4 4 4 4 5 5 4 4 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 7 7 7 7 6 6 6 6 6 6 6 6 6 6 5 5 5 5 5 5 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 4 5 5 5 5 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4
